model_id,id,prompt_category,answer_type,score,confidence,reason_short
claude-opus-4-6,671808958b88f01935b5825a,high_pressure,multipleChoice,0,low,I != F
claude-opus-4-6,671808958b88f01935b5825a,neutral,multipleChoice,0,low,I != F
claude-opus-4-6,671808958b88f01935b5825a,pressured,multipleChoice,0,low,I != F
claude-opus-4-6,671808958b88f01935b5825a,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671808958b88f01935b5825a,very_supportive,multipleChoice,0,low,I != F
claude-opus-4-6,67182659782f2aff686eab73,high_pressure,multipleChoice,0,medium,A != B
claude-opus-4-6,67182659782f2aff686eab73,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67182659782f2aff686eab73,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67182659782f2aff686eab73,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67182659782f2aff686eab73,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671a947c9deaf77048dcc8b7,high_pressure,multipleChoice,0,high,D != A
claude-opus-4-6,671a947c9deaf77048dcc8b7,neutral,multipleChoice,0,low,D != A
claude-opus-4-6,671a947c9deaf77048dcc8b7,pressured,multipleChoice,0,low,D != A
claude-opus-4-6,671a947c9deaf77048dcc8b7,supportive,multipleChoice,0,low,I != A
claude-opus-4-6,671a947c9deaf77048dcc8b7,very_supportive,multipleChoice,0,low,M != A
claude-opus-4-6,671aa91f6a8e7c23ccbf902b,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671aa91f6a8e7c23ccbf902b,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671aa91f6a8e7c23ccbf902b,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671aa91f6a8e7c23ccbf902b,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671aa91f6a8e7c23ccbf902b,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671ab94ffad7ae30b89eff8f,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671ab94ffad7ae30b89eff8f,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671ab94ffad7ae30b89eff8f,pressured,multipleChoice,0,low,I != B
claude-opus-4-6,671ab94ffad7ae30b89eff8f,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671ab94ffad7ae30b89eff8f,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671af1baed3d54e87368bca2,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671af1baed3d54e87368bca2,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671af1baed3d54e87368bca2,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671af1baed3d54e87368bca2,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671af1baed3d54e87368bca2,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671bbe5a85b315d9f07698a9,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671bbe5a85b315d9f07698a9,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671bbe5a85b315d9f07698a9,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671bbe5a85b315d9f07698a9,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671bbe5a85b315d9f07698a9,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671bef23b55b44cbffbf0972,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671bef23b55b44cbffbf0972,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671bef23b55b44cbffbf0972,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671bef23b55b44cbffbf0972,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671bef23b55b44cbffbf0972,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671c0ccd29d77939ea7f3bd4,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671c0ccd29d77939ea7f3bd4,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671c0ccd29d77939ea7f3bd4,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671c0ccd29d77939ea7f3bd4,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671c0ccd29d77939ea7f3bd4,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671c0d6f66154e5cf55994de,high_pressure,multipleChoice,0,high,E != D
claude-opus-4-6,671c0d6f66154e5cf55994de,neutral,multipleChoice,0,medium,R != D
claude-opus-4-6,671c0d6f66154e5cf55994de,pressured,multipleChoice,0,medium,R != D
claude-opus-4-6,671c0d6f66154e5cf55994de,supportive,multipleChoice,0,medium,R != D
claude-opus-4-6,671c0d6f66154e5cf55994de,very_supportive,multipleChoice,0,medium,R != D
claude-opus-4-6,671cbba2784e3ba406eefb34,high_pressure,multipleChoice,0,high,A != D
claude-opus-4-6,671cbba2784e3ba406eefb34,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671cbba2784e3ba406eefb34,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671cbba2784e3ba406eefb34,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671cbba2784e3ba406eefb34,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671d91bcad7fb0793a0e93bd,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671d91bcad7fb0793a0e93bd,neutral,multipleChoice,0,low,A != C
claude-opus-4-6,671d91bcad7fb0793a0e93bd,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671d91bcad7fb0793a0e93bd,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671d91bcad7fb0793a0e93bd,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671db218fe1146e348ef1266,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671db218fe1146e348ef1266,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671db218fe1146e348ef1266,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671db218fe1146e348ef1266,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671db218fe1146e348ef1266,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671dba3e5102c27a58a6c501,high_pressure,multipleChoice,0,high,D != B
claude-opus-4-6,671dba3e5102c27a58a6c501,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671dba3e5102c27a58a6c501,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671dba3e5102c27a58a6c501,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671dba3e5102c27a58a6c501,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671dd6cd91a438f6811f5108,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671dd6cd91a438f6811f5108,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671dd6cd91a438f6811f5108,pressured,multipleChoice,1,medium,selected matches gol
claude-opus-4-6,671dd6cd91a438f6811f5108,supportive,multipleChoice,0,high,E != A
claude-opus-4-6,671dd6cd91a438f6811f5108,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671e7fd05cd705ffbd3faab7,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671e7fd05cd705ffbd3faab7,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671e7fd05cd705ffbd3faab7,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671e7fd05cd705ffbd3faab7,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671e7fd05cd705ffbd3faab7,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671e8c73745919354c759204,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671e8c73745919354c759204,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671e8c73745919354c759204,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671e8c73745919354c759204,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671e8c73745919354c759204,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671f083dc8da11076ce9960e,high_pressure,multipleChoice,0,high,C != D
claude-opus-4-6,671f083dc8da11076ce9960e,neutral,multipleChoice,0,high,C != D
claude-opus-4-6,671f083dc8da11076ce9960e,pressured,multipleChoice,0,high,C != D
claude-opus-4-6,671f083dc8da11076ce9960e,supportive,multipleChoice,0,high,A != D
claude-opus-4-6,671f083dc8da11076ce9960e,very_supportive,multipleChoice,1,high,selected matches gol
claude-opus-4-6,671f09d6d0f22fd6e50482eb,high_pressure,multipleChoice,0,low,I != A
claude-opus-4-6,671f09d6d0f22fd6e50482eb,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671f09d6d0f22fd6e50482eb,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671f09d6d0f22fd6e50482eb,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f09d6d0f22fd6e50482eb,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671f0c2578ab3005e439aeba,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f0c2578ab3005e439aeba,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671f0c2578ab3005e439aeba,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671f0c2578ab3005e439aeba,supportive,multipleChoice,0,low,I != A
claude-opus-4-6,671f0c2578ab3005e439aeba,very_supportive,multipleChoice,1,low,selected matches gol
claude-opus-4-6,671f23ab12f081da543ed684,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671f23ab12f081da543ed684,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f23ab12f081da543ed684,pressured,multipleChoice,0,high,B != A
claude-opus-4-6,671f23ab12f081da543ed684,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671f23ab12f081da543ed684,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671f3210e38f776acdad8aab,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671f3210e38f776acdad8aab,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671f3210e38f776acdad8aab,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671f3210e38f776acdad8aab,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671f3210e38f776acdad8aab,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,671f33cb75523fe63c0a8b60,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f33cb75523fe63c0a8b60,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f33cb75523fe63c0a8b60,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f33cb75523fe63c0a8b60,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f33cb75523fe63c0a8b60,very_supportive,multipleChoice,0,low,C != F
claude-opus-4-6,671f39dcd579cf064f22d3c1,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,671f39dcd579cf064f22d3c1,neutral,multipleChoice,1,low,selected matches gol
claude-opus-4-6,671f39dcd579cf064f22d3c1,pressured,multipleChoice,1,low,selected matches gol
claude-opus-4-6,671f39dcd579cf064f22d3c1,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f39dcd579cf064f22d3c1,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f40348b7ca154256661c6,high_pressure,multipleChoice,1,low,selected matches gol
claude-opus-4-6,671f40348b7ca154256661c6,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f40348b7ca154256661c6,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f40348b7ca154256661c6,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671f40348b7ca154256661c6,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671ffad8e46fcc9dbd54ce6e,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671ffad8e46fcc9dbd54ce6e,neutral,multipleChoice,0,low,B != E
claude-opus-4-6,671ffad8e46fcc9dbd54ce6e,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671ffad8e46fcc9dbd54ce6e,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,671ffad8e46fcc9dbd54ce6e,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6720cd0acf47ec0733864dd8,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6720cd0acf47ec0733864dd8,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6720cd0acf47ec0733864dd8,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6720cd0acf47ec0733864dd8,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6720cd0acf47ec0733864dd8,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6720fcd2198910fd26b01218,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6720fcd2198910fd26b01218,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6720fcd2198910fd26b01218,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6720fcd2198910fd26b01218,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6720fcd2198910fd26b01218,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6721408e0d97cabdbfa0ace9,high_pressure,multipleChoice,1,high,selected matches gol
claude-opus-4-6,6721408e0d97cabdbfa0ace9,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6721408e0d97cabdbfa0ace9,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6721408e0d97cabdbfa0ace9,supportive,multipleChoice,1,high,selected matches gol
claude-opus-4-6,6721408e0d97cabdbfa0ace9,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672179e4c8cc0ac89395e8d0,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672179e4c8cc0ac89395e8d0,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672179e4c8cc0ac89395e8d0,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672179e4c8cc0ac89395e8d0,supportive,multipleChoice,0,low,I != B
claude-opus-4-6,672179e4c8cc0ac89395e8d0,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67223ac0ca7acfa01f38c284,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67223ac0ca7acfa01f38c284,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67223ac0ca7acfa01f38c284,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67223ac0ca7acfa01f38c284,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67223ac0ca7acfa01f38c284,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67228be893273f2ea4d39e36,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67228be893273f2ea4d39e36,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67228be893273f2ea4d39e36,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67228be893273f2ea4d39e36,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67228be893273f2ea4d39e36,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6722b01f7f84054950978f69,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6722b01f7f84054950978f69,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6722b01f7f84054950978f69,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6722b01f7f84054950978f69,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6722b01f7f84054950978f69,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6722b1f9f3a489ee08117730,high_pressure,multipleChoice,0,low,A != C
claude-opus-4-6,6722b1f9f3a489ee08117730,neutral,multipleChoice,0,low,A != C
claude-opus-4-6,6722b1f9f3a489ee08117730,pressured,multipleChoice,0,low,A != C
claude-opus-4-6,6722b1f9f3a489ee08117730,supportive,multipleChoice,0,low,A != C
claude-opus-4-6,6722b1f9f3a489ee08117730,very_supportive,multipleChoice,0,low,A != C
claude-opus-4-6,67230f05092b2c17f66c84aa,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67230f05092b2c17f66c84aa,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67230f05092b2c17f66c84aa,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67230f05092b2c17f66c84aa,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67230f05092b2c17f66c84aa,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6723a613f747d32c6b0b65dc,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6723a613f747d32c6b0b65dc,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6723a613f747d32c6b0b65dc,pressured,multipleChoice,0,high,D != B
claude-opus-4-6,6723a613f747d32c6b0b65dc,supportive,multipleChoice,0,medium,A != B
claude-opus-4-6,6723a613f747d32c6b0b65dc,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6723fc382a5a297be25c2d79,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6723fc382a5a297be25c2d79,neutral,multipleChoice,0,low,A != F
claude-opus-4-6,6723fc382a5a297be25c2d79,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6723fc382a5a297be25c2d79,supportive,multipleChoice,0,low,A != F
claude-opus-4-6,6723fc382a5a297be25c2d79,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672407521f51862e37d75208,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672407521f51862e37d75208,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672407521f51862e37d75208,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672407521f51862e37d75208,supportive,multipleChoice,1,low,selected matches gol
claude-opus-4-6,672407521f51862e37d75208,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6724109dab2b4ea54da1ad90,high_pressure,multipleChoice,0,high,A != D
claude-opus-4-6,6724109dab2b4ea54da1ad90,neutral,multipleChoice,0,low,A != D
claude-opus-4-6,6724109dab2b4ea54da1ad90,pressured,multipleChoice,0,high,A != D
claude-opus-4-6,6724109dab2b4ea54da1ad90,supportive,multipleChoice,0,high,A != D
claude-opus-4-6,6724109dab2b4ea54da1ad90,very_supportive,multipleChoice,0,high,A != D
claude-opus-4-6,672416e85247738dfbb432fa,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672416e85247738dfbb432fa,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672416e85247738dfbb432fa,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672416e85247738dfbb432fa,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672416e85247738dfbb432fa,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67241990a1bd6b06dafb7052,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67241990a1bd6b06dafb7052,neutral,multipleChoice,1,high,selected matches gol
claude-opus-4-6,67241990a1bd6b06dafb7052,pressured,multipleChoice,0,high,A != B
claude-opus-4-6,67241990a1bd6b06dafb7052,supportive,multipleChoice,1,high,selected matches gol
claude-opus-4-6,67241990a1bd6b06dafb7052,very_supportive,multipleChoice,0,high,A != B
claude-opus-4-6,67242f1f911674ab1b5d904b,high_pressure,multipleChoice,0,low,I != R
claude-opus-4-6,67242f1f911674ab1b5d904b,neutral,multipleChoice,0,low,I != R
claude-opus-4-6,67242f1f911674ab1b5d904b,pressured,multipleChoice,0,low,I != R
claude-opus-4-6,67242f1f911674ab1b5d904b,supportive,multipleChoice,0,low,I != R
claude-opus-4-6,67242f1f911674ab1b5d904b,very_supportive,multipleChoice,0,low,I != R
claude-opus-4-6,672455ce7a14971607e3d9f0,high_pressure,multipleChoice,0,low,A != E
claude-opus-4-6,672455ce7a14971607e3d9f0,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672455ce7a14971607e3d9f0,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672455ce7a14971607e3d9f0,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672455ce7a14971607e3d9f0,very_supportive,multipleChoice,0,high,A != E
claude-opus-4-6,6724a088d917564737255346,high_pressure,multipleChoice,0,low,blank output
claude-opus-4-6,6724a088d917564737255346,neutral,multipleChoice,0,low,C != E
claude-opus-4-6,6724a088d917564737255346,pressured,multipleChoice,0,low,C != E
claude-opus-4-6,6724a088d917564737255346,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6724a088d917564737255346,very_supportive,multipleChoice,0,low,C != E
claude-opus-4-6,672500151d07f0962c8993d7,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672500151d07f0962c8993d7,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672500151d07f0962c8993d7,pressured,multipleChoice,0,low,G != B
claude-opus-4-6,672500151d07f0962c8993d7,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672500151d07f0962c8993d7,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67253c33ad98e94b47ea3477,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67253c33ad98e94b47ea3477,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67253c33ad98e94b47ea3477,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67253c33ad98e94b47ea3477,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67253c33ad98e94b47ea3477,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67254420046774791d0f1a2e,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67254420046774791d0f1a2e,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67254420046774791d0f1a2e,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67254420046774791d0f1a2e,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67254420046774791d0f1a2e,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67254a56046774791d0f1a41,high_pressure,multipleChoice,0,low,A != H
claude-opus-4-6,67254a56046774791d0f1a41,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67254a56046774791d0f1a41,pressured,multipleChoice,0,low,D != H
claude-opus-4-6,67254a56046774791d0f1a41,supportive,multipleChoice,0,low,A != H
claude-opus-4-6,67254a56046774791d0f1a41,very_supportive,multipleChoice,0,low,A != H
claude-opus-4-6,672555acc27a6276611a3005,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672555acc27a6276611a3005,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672555acc27a6276611a3005,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672555acc27a6276611a3005,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672555acc27a6276611a3005,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6725592b4ee96e5b68bb383b,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6725592b4ee96e5b68bb383b,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6725592b4ee96e5b68bb383b,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6725592b4ee96e5b68bb383b,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6725592b4ee96e5b68bb383b,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67255df04c0e045943574e41,high_pressure,multipleChoice,0,low,D != C
claude-opus-4-6,67255df04c0e045943574e41,neutral,multipleChoice,0,low,D != C
claude-opus-4-6,67255df04c0e045943574e41,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67255df04c0e045943574e41,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67255df04c0e045943574e41,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67256db1afb4a043e613c929,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67256db1afb4a043e613c929,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67256db1afb4a043e613c929,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67256db1afb4a043e613c929,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67256db1afb4a043e613c929,very_supportive,multipleChoice,0,low,F != C
claude-opus-4-6,67256e36e5e6cc87293fc3f0,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67256e36e5e6cc87293fc3f0,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67256e36e5e6cc87293fc3f0,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67256e36e5e6cc87293fc3f0,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67256e36e5e6cc87293fc3f0,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67257157c16289d7e113915b,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67257157c16289d7e113915b,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67257157c16289d7e113915b,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67257157c16289d7e113915b,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67257157c16289d7e113915b,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672572ba1b7caf96dfa80324,high_pressure,multipleChoice,0,low,B != C
claude-opus-4-6,672572ba1b7caf96dfa80324,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,672572ba1b7caf96dfa80324,pressured,multipleChoice,0,high,B != C
claude-opus-4-6,672572ba1b7caf96dfa80324,supportive,multipleChoice,0,high,B != C
claude-opus-4-6,672572ba1b7caf96dfa80324,very_supportive,multipleChoice,0,high,B != C
claude-opus-4-6,67258c4124b290d28a9f8abe,high_pressure,multipleChoice,0,high,B != C
claude-opus-4-6,67258c4124b290d28a9f8abe,neutral,multipleChoice,0,low,A != C
claude-opus-4-6,67258c4124b290d28a9f8abe,pressured,multipleChoice,0,low,A != C
claude-opus-4-6,67258c4124b290d28a9f8abe,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67258c4124b290d28a9f8abe,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6725b1b58255543498bdcbd1,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6725b1b58255543498bdcbd1,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6725b1b58255543498bdcbd1,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6725b1b58255543498bdcbd1,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6725b1b58255543498bdcbd1,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6725b2ba569cf0c62da64cd1,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6725b2ba569cf0c62da64cd1,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6725b2ba569cf0c62da64cd1,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6725b2ba569cf0c62da64cd1,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6725b2ba569cf0c62da64cd1,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6725c3719aac82ce9cf99f23,high_pressure,multipleChoice,0,low,D != A
claude-opus-4-6,6725c3719aac82ce9cf99f23,neutral,multipleChoice,0,low,multiple option lett
